clip_id,upload_id,result_id,analyzed_at,body_based_ppy,body_based_confidence,selected_ppy,static_ppy,calibration_audit_hash,group,delta_pct_vs_baseline,notes
slant-route-reference-v1.mp4,c946e1ad-45ac-46d6-b059-b4194185fc34,3605ff5d-f912-410f-b052-5dbe964d30dc,2026-04-26T01:08:58.759+00:00,200.21353797234588,0.7865837119124024,200.21353797234588,80,34a8712604547408d5b8c2c7d5c37a281eaf9c9d83619dc1f6668a4e29afcc77,A,0.0000,
slant-route-reference-v1.mp4,528f296a-63ce-4355-ba46-241c97f78f43,f027103e-0109-4798-ba7b-e26e87865561,2026-04-26T01:08:59.965+00:00,200.21353797234588,0.7865837119124024,200.21353797234588,80,34a8712604547408d5b8c2c7d5c37a281eaf9c9d83619dc1f6668a4e29afcc77,A,0.0000,
slant-route-reference-v1.mp4,a9ece02b-c4bb-4e49-98b4-0a4b64f1ce07,a98d02b9-6333-42b4-b9b2-ee04a1f92019,2026-04-26T01:09:00.488+00:00,200.21353797234588,0.7865837119124024,200.21353797234588,80,34a8712604547408d5b8c2c7d5c37a281eaf9c9d83619dc1f6668a4e29afcc77,A,0.0000,
slant-route-reference-v1.mp4,0a477dc7-d1d5-4aaa-891e-2dafcce84bac,ca6e805e-3a02-47a4-9f25-203dd63ba974,2026-04-26T01:09:08.533+00:00,200.21353797234588,0.7865837119124024,200.21353797234588,80,34a8712604547408d5b8c2c7d5c37a281eaf9c9d83619dc1f6668a4e29afcc77,A,0.0000,
slant-route-reference-v1.mp4,0527f664-ea84-45dc-a5c6-6072e256b809,3a269037-5b9d-4b52-90a1-ad951525fd1e,2026-04-26T01:09:09.529+00:00,200.21353797234588,0.7865837119124024,200.21353797234588,80,34a8712604547408d5b8c2c7d5c37a281eaf9c9d83619dc1f6668a4e29afcc77,A,0.0000,
slant-route-reference-v1.mp4,d2df20e9-f827-4b58-8674-cbb4917cc7fc,4754d0c8-cdcb-4dfe-82fe-3ce25efe1690,2026-04-26T01:47:59.861+00:00,200.21353797234588,0.7865837119124024,200.21353797234588,80,34a8712604547408d5b8c2c7d5c37a281eaf9c9d83619dc1f6668a4e29afcc77,A,0.0000,
slant-route-reference-v1.mp4,a164c815-0fa7-4705-8970-910fe93ef859,a120daa7-8643-4fcb-b055-92374d246fff,2026-04-26T01:56:59.595+00:00,201.7827255013638,0.7817768960473507,201.7827255013638,80,26603f63a77266f3a2f7e2c0dc4ae0cb5e37126353f7e9b65a3cdf3398c4d032,B,0.7838,
slant-route-reference-v1.mp4,2b3e2731-a54a-4fea-be43-769a4e00a9be,d398a7e5-3129-4c07-90ca-33949066b526,2026-04-26T02:50:52.786+00:00,200.21353797234588,0.7865837119124024,200.21353797234588,80,34a8712604547408d5b8c2c7d5c37a281eaf9c9d83619dc1f6668a4e29afcc77,A,0.0000,
slant-route-reference-v1.mp4,23936560-1284-4d13-bb68-9894afd2865c,1a5996b0-5384-4289-afef-da9666de7c5a,2026-04-26T03:01:21.654+00:00,201.7827255013638,0.7818235851106613,201.7827255013638,80,884b740b6f5fe4286c4454b381fed613a1dfeb30c22656ed4b735fde23b361e9,C,0.7838,
